tic id,toi,tfopwg disposition,period (days),epoch (bjd),duration (hours),sectors
284564230,2162.01,FP,12.9773004,2460656.816106,4.391,"14,15,16,17,20,23,24,26,40,41,47,49,50,53,54,55,56,57,58,59,60,73,74,75,76,77,80,81,82,83,84,85,86"
115446313,2284.01,FP,4.9707023,2460471.356355,2.586,"24,25,26,51,52,78,79"
241102583,5296.01,FP,1.7386091,2459820.897665,1.691,"42,55"
402848417,7146.01,FP,28.4664618,2460452.349237,5.958,"18,19,25,26,52,53,58,59,73,78,79"
119081096,716.01,FP,0.83707,2458518.10991,2.497,8
155947004,3975.01,FP,9.4258906,2458973.711868,2.406,"16,23,24"
97700520,1013.01,FP,5.42555479046561,2459232.248322,3.9637474199894,"7,34"
101929303,1171.01,FP,11.1876137,2460541.381489,3.183,"14,54,55,74,75,81,82"
260271203,207.01,FP,5.64928534420493,2458330.097007,4.04240463488386,"1,2,3,4,5,6"
279605855,4048.01,FP,1.972401,2459007.051404,2.435,"17,18,24,25"
161450762,1155.01,FP,1.32003,2458683.92594,3.175,14
394509844,1952.01,FP,6.89132,2458599.31398,5.369,11
345333936,6186.01,FP,1.4252334,2459880.953725,1.673,"17,24,57"
327210623,3313.01,FP,2.128423,2459384.957213,2.872,13
179159972,965.01,FP,1.37101,2458491.95227,2.379,7
380886535,844.01,FP,8.90662508791763,2459451.724033,1.96183376529266,"3,30,42,43"
32830028,549.01,FP,0.516278,2458468.344415,0.565611,6
105801221,2812.01,FP,3.0750728,2459302.065555,2.219,"9,36"
385105624,1595.01,FP,1.7498117,2460662.169629,1.641,"18,58,86"
98286422,2835.01,FP,2.9646096,2459252.308895,2.232,"7,33,34"
279740441,273.01,FP,0.741859449402693,2458386.095087,1.50269578059472,3
237200747,1270.01,FP,14.3034613,2459695.445887,3.135,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,51"
231703293,2632.01,FP,0.907105,2459085.547175,1.711,"1,27,28"
107728509,4397.01,FP,2.6646183,2459385.728999,4.135,39
348054109,5976.01,FP,0.437802367538937,2459010.512186,1.53158105835563,"26,40,53,54"
302659412,1957.01,FP,14.5187891,2460083.974882,2.897,"9,10,11,36,38,63,64,65"
262499797,4858.01,FP,1.75091172663579,2459963.283806,1.4130673326106,"35,36,61,62,63,67,69"
341544930,1182.01,FP,7.6416041,2460386.22206,2.654,"14,15,21,22,41,48,49,75,76"
259129875,1402.01,FP,0.43889,2458684.09715,0.947,"14,15,16,17,18,19"
235684392,4053.01,FP,21.7894490657459,2459743.50843,6.80442924645722,"17,18,19,20,21,23,24,25,40,41,47,48,50,51,52,53,54,55,57,58,60,90"
279999655,959.01,FP,1.54104,2458492.69541,1.686,7
301051430,923.01,FP,3.2744665179962,2459117.395284,1.54966506682663,"30,31"
159334269,4068.01,FP,1.1578392,2459008.761746,1.363,"14,15,19,20,21,25"
424747720,4188.01,FP,10.2813283926383,2458655.604161,2.44149163761176,"13,27"
200593988,526.01,FP,7.699087,2458470.849292,4.380607,6
131036011,3372.01,FP,11.0701242,2459273.404704,4.097,"7,8,34,35"
339733013,417.01,FP,5.62162,2458328.37843,2.675,"1,2,3,4,5,6,7,8,9,10,11"
395773226,4005.01,FP,3.8471662,2459008.270987,2.214,"18,25"
384549882,1048.01,FP,0.30412,2458518.376,0.748,"8,9,10"
219766989,2354.01,FP,0.5109902,2459332.152874,0.709,"10,37"
365639282,482.01,FP,10.8717,2458472.41279,2.943958,6
329277372,1421.01,FP,2.88796748610944,2459854.509943,3.662639922842,"16,17,56,57"
412259468,3357.01,FP,2.65357769264775,2459229.684104,2.10149144313991,34
101497191,690.01,FP,3.64376,2458547.35119,3.38,9
188989177,433.01,FP,1.17409,2458438.29916,1.701,5
195093356,5226.01,FP,7.8284207,2459432.674379,5.456,"15,41"
386297468,3005.01,FP,2.0958074,2459329.676949,2.992,"9,10,35,36,37"
135083444,1795.01,FP,2.79179110271932,2458899.610227,1.46642535066697,22
452803785,1483.01,FP,5.0037857,2459844.552858,4.154,"16,17,56"
142087638,2404.03,FP,74.60651924297976,2458512.163146,3.675816673737751,"7,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
167031605,884.01,FP,2.7809,2458468.69741,1.803,6
464296022,1030.01,FP,12.1246519,2460054.783937,4.612,"9,10,36,37,63,64"
148659924,983.01,FP,7.3816254,2459973.559152,4.696,"7,34,61"
319068154,1541.01,FP,3.7983639,2460423.401581,1.594,"17,24,57,77"
252537013,6895.01,FP,7.0469712,2460600.030798,2.551,"16,17,57,77,84"
468828873,1672.01,FP,3.8954139,2459957.440794,2.832,"18,19,20,59,60"
287329267,595.01,FP,7.64348,2458331.94733,2.772,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29"
11996814,2022.01,FP,0.448734913893695,2458790.849435,2.87578965472215,"18,24,25"
137543637,5576.01,FP,1.2833113,2459605.677896,1.353,"20,40,47"
104022675,3110.01,FP,0.7428708,2459331.223979,1.112,"10,37"
437893926,2771.01,FP,3.8454384,2459548.185346,4.736,"6,33,43,44,45"
403256331,1583.01,FP,3.77188,2458765.82123,2.923,"17,18"
356453768,2002.01,FP,2.3330349,2460011.151332,3.005,"9,10,35,36,37,62"
112037203,3253.01,FP,4.3622356,2458619.606193,2.645,11
318209162,5746.01,FP,711.764282514602,2458891.862067,3.41764426488005,"21,47"
457743020,4886.01,FP,3.251249,2459327.581873,2.123,"10,36,37"
80275202,610.01,FP,3.6649528,2459983.317258,3.245,"7,8,34,35,61"
383666033,3008.01,FP,3.9678136,2459328.097691,4.238,"8,9,10,35,36"
128463355,593.01,FP,13.9086,2458493.08509,2.987,"7,8,34"
269238073,1520.01,FP,6.1461734,2459878.512429,5.386,"17,18,24,57"
452810327,2708.01,FP,2.3540172,2459197.357111,2.36,"5,32"
60074373,4817.01,FP,3.190373,2459276.406959,2.684,35
29960109,393.01,FP,2.49221,2458411.66942,1.605,4
127315102,1946.01,FP,10.8458712,2459338.849888,3.379,"11,38"
34505005,2999.01,FP,5.1627718,2459302.434183,3.139,"9,36"
278726770,6654.01,FP,9.516003188969588,2460973.585036,2.2744219517236086,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69,87,88,89,90,93,94,13369,57,97"
279982557,2097.01,FP,1.78902172531801,2458712.393015,1.91905638067909,"15,16,17,18,19,20,21,22,24"
236775063,4052.01,FP,0.7409429,2459008.383184,1.084,"14,15,16,18,19,20,22,23,25"
426017070,4181.01,FP,0.5992533139935603,2458354.57189,2.3197658114711244,"2,13,27,28,29"
126733133,570.01,FP,1.4687098110902312,2460774.858936,1.0472884507440068,"8,9,35,36,62,63,89,90"
70887357,2008.01,FP,723.834500848934,2458454.33261,7.38294601566422,"5,32"
294179389,1310.01,FP,2.6796,2458685.4705,2.771,"14,15,16"
388624270,1026.01,FP,14.26287566348697,2460720.807674,6.935049373557349,"8,9,34,35,36,61,62,63,88,89"
441738827,2084.02,FP,8.14902846389958,2458745.410754,2.32105531119281,"16,19,20,21,22,23,25,26"
76505260,3257.01,FP,2.5336422,2459356.441741,2.865,11
337274055,3311.01,FP,4.8435717,2459383.590441,2.561,"13,39"
139285736,377.01,FP,1.55028,2458326.05107,1.571,2
308034948,1206.01,FP,0.831542,2458569.713498,1.985538,"10,11"
146836153,2879.01,FP,2.3252877906374,2459964.82553,2.27757104894432,"7,8,34,61"
229384040,897.01,FP,1.2980202,2459211.72088,3.007,"6,33"
59003115,556.01,FP,2.294185,2458439.0759,2.750763,5
389525208,154.01,FP,6.74657,2458329.36085,1.803,"1,27"
383531859,1977.01,FP,17.0614756,2459352.185799,3.384,"11,38"
67926921,1712.01,FP,3.566276,2459606.849596,4.197,"20,47"
155995204,384.01,FP,9.30734,2458357.58381,4.683,2
140706664,1020.01,FP,3.28892,2458521.29108,3.793,8
20988926,5862.01,FP,5.3194765,2459791.246452,4.653,"14,40,41,53,54"
421308357,1479.01,FP,16.6828999,2460319.940069,1.804,"14,15,16,17,19,20,22,23,24,26,40,41,47,49,50,53,54,55,56,57,58,59,60,73,74"
369480087,4522.01,FP,0.364322479038833,2459447.841312,0.212068439355669,42
462162963,2959.01,FP,1.3550447,2458593.752907,1.945,"9,10"
175079720,3385.01,FP,2.2623261,2459274.96923,3.048,"7,8,34,35"
429414530,3631.01,FP,2.6340964,2458784.455915,3.477,"15,16,17"
61980227,2316.01,FP,3.09589846346997,2459064.594292,1.85846839217872,28
290348382,1113.01,FP,6.4410082,2460140.221205,1.798,"13,27,67"
258777137,1183.01,FP,5.9294088,2460654.565628,2.933,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,53,54,55,56,57,58,59,60,73,74,75,76,77,79,80,82,83,84,85,86"
373614579,3799.01,FP,8.20648666119672,2459605.774678,2.96785421218809,"20,47,60"
267489265,1132.01,FP,1.5502952,2460351.800169,2.938,"14,15,16,54,55,56,74"
151959065,673.01,FP,10.5426253749189,2458551.634917,6.21452594779926,"9,10,36,63"
122262940,606.01,FP,2.0034063,2460010.482867,2.661,"8,9,10,35,36,37,62"
436099179,5424.01,FP,0.8999342,2459548.984631,1.606,"6,43,44,45"
298666530,1729.01,FP,0.573208668815365,2458842.505715,0.458237603330967,20
124095888,2358.01,FP,1.1258127,2459331.195756,0.374,"10,37"
17416749,2118.01,FP,2.34483,2458956.56894,1.417,25
229091748,382.01,FP,0.4568,2458354.59152,0.548,2
284747017,3746.01,FP,1.8012697,2458839.923433,3.182,19
239638934,2571.01,FP,6.0027375,2458760.818232,4.164,"15,16"
376740324,3085.01,FP,4.5300175,2459327.095663,5.331,"10,36,37"
185482513,3375.01,FP,1.2368321,2459279.83151,2.144,"8,34,35"
90504905,1234.01,FP,2.26453861145203,2458685.613152,3.81937014012583,"14,40"
365952328,6768.01,FP,4.8741147,2460120.784046,2.049,"13,39,66"
78672342,648.01,FP,2.97638,2458471.30172,3.212,6
470709084,1515.01,FP,3.66505,2458768.56858,2.346,"17,18,24"
373785851,2062.01,FP,4.04163,2458795.9996,1.719,25
275501623,1358.01,FP,1.67346,2458739.59911,2.54,"16,17,24"
387603144,4032.01,FP,2.4567112,2459007.401949,1.716,"15,16,17,18,24,25"
255918903,4292.01,FP,1.7201092,2459388.452702,2.622,"12,13,39"
160268701,1143.01,FP,11.2071839,2460352.734057,4.366,"14,20,21,40,41,47,53,60,74"
9727392,236.01,FP,4.534451,2458355.325711,4.936391,2
98494121,2240.01,FP,3.06555,2458659.34688,2.483,"13,27"
41865539,335.01,FP,1.26092,2458354.86627,2.718,2
310267134,3319.01,FP,0.5438807,2458681.71335,0.78,"12,13"
292321872,1572.01,FP,8.66698,2458794.15217,6.104,18
58046864,3343.01,FP,2.3651663,2458680.4761,2.462,13
323658120,5496.01,FP,43.8418559,2459517.120732,4.599,"44,45,46"
155005217,1369.01,FP,7.6047417,2459867.206961,5.23,"16,56,57"
242460075,3236.01,FP,2.9098435,2459356.489051,1.928,11
291147951,3541.01,FP,2.5313956,2459444.951847,3.128,"14,15,41"
470852531,1625.01,FP,1.49446,2458765.53404,2.114,"17,18"
131581522,2816.01,FP,3.059168,2459964.260816,4.992,"7,8,34,61"
87044036,5456.01,FP,1.0711292,2459550.184214,2.213,"43,44,45"
283015592,4000.01,FP,3.7027104,2459879.948933,3.572,"17,18,24,57"
69838258,339.01,FP,6.73069,2458354.57336,3.503,2
175180796,816.01,FP,1.55747,2458493.44312,2.714,"7,8"
142918609,996.01,FP,14.5378,2458494.77797,6.826,7
372596796,3181.01,FP,3.5366743,2458617.031866,2.697,"10,11"
302814895,5784.01,FP,8.6800186,2459795.90211,2.41,"14,40,41,54"
1405997635,4414.01,FP,1.8697825,2459385.39488,2.721,39
103245940,2967.01,FP,3.2517862,2459301.699712,4.373,"9,10,36"
399613138,7302.01,FP,8.1958135,2460555.962026,1.182,"55,81,82"
127425841,1545.01,FP,1.5166573,2459880.31948,1.607,"17,57"
156991337,691.01,FP,6.905590826350174,2460684.183192,1.7156096991519358,"6,7,33,61,87"
335996558,2027.01,FP,1.46329,2458739.50775,2.431,24
422838133,2116.01,FP,5.3089937,2460644.06098,5.876,"18,19,24,25,52,58,59,78,79,85"
275562670,3472.01,FP,1.5810556,2458651.449273,2.437,12
31858844,1070.01,FP,2.97761517335173,2458655.579241,3.25697,"13,27"
161156159,1988.01,FP,2.2818488,2460064.293216,3.973,"10,11,37,64"
199162630,6181.01,FP,2.7649802,2459847.834654,1.659,56
349786918,2246.01,FP,2.9663437,2460012.788541,4.44,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62"
132534906,4849.01,FP,3.0617364,2459277.978622,1.947,"7,8,34,35,61"
1001477809,3864.01,FP,7.6605425,2458904.350933,4.425,"14,15,16,21,22"
240148934,1707.01,FP,2.02365,2458843.26677,2.585,20
162729620,6585.01,FP,13.4364908,2460051.304076,5.375,"10,36,37,63,64"
29830212,2651.01,FP,7.3164282,2459349.974976,2.235,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,30,31,32,33,34,35,36,37,38"
45684223,3018.01,FP,6.5832019,2459323.340464,3.135,"8,9,10,35,36,37"
260609205,219.01,FP,4.46177548270279,2460184.852236,5.45324943220963,"1,2,3,4,5,6,7,8,9,10,11,12,13,61,62,63,64,65,66,67,68,69"
154459165,611.01,FP,3.1471655,2459983.664716,3.402,"7,8,34,61"
21755546,1146.01,FP,0.660178983608815,2459420.415267,1.63493692051333,"14,40,41"
440801822,1008.01,FP,2.0483755,2460258.236122,2.767,"7,33,44,45,46,71"
407146536,4279.01,FP,2.0976705,2459385.924603,3.36180359656114,"12,13,39,65,66"
325086150,7193.01,FP,5.4934218,2460495.627524,3.658,80
438295981,888.01,FP,3.96643,2458472.15837,2.025,6
196286587,592.01,FP,10.4137962,2459974.937344,3.482,"7,8,34,61"
365712006,7114.01,FP,3.0436916,2460421.843189,2.414,"15,16,56,57,76,77"
273774284,5910.01,FP,17.2182695,2459821.923032,7.888,"14,15,41,54,55"
327663613,1950.01,FP,1.41144,2458599.56984,2.509,"1,2,3,4,5,6,7,8,9,10,11"
32283946,845.01,FP,7.06181,2458389.0024,5.853,3
446549905,1110.01,FP,2.4545635,2460146.990136,2.321,"13,27,67"
320506985,1557.01,FP,1.08697,2458765.31897,1.967,"17,18"
288185138,1200.01,FP,0.8352406,2460365.995576,1.043,"14,19,21,26,40,41,47,48,52,53,59,60,73,74,75"
172110606,5135.01,FP,2.0197299,2460310.708798,2.563,"20,43,44,45,60,71,72,73"
55452495,336.01,FP,17.7082945,2460108.108861,3.449,"1,2,3,4,5,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66"
91869778,2736.01,FP,3.4771921,2460235.294959,2.002,"6,33,43,44,45,71,72"
35377903,6693.01,FP,2.993758709116834,2459797.57471,4.69618830062327,"55,92"
314724818,4368.01,FP,4.4518603753546,2459337.012838,2.83393576415466,"11,38,65"
71854745,1590.01,FP,3.10315,2458793.51014,3.535,18
136848581,1314.01,FP,2.6400663,2460365.8222,3.368,"15,16,55,56,75"
9032368,373.01,FP,1.632,2458355.67942,1.466,2
387413037,1523.01,FP,6.72694,2458738.95028,2.649,"16,17,18,19"
391821647,708.01,FP,1.996071,2458325.573663,5.910879,"1,2,3,4,5,6"
147895461,5258.01,FP,0.5919629,2459445.918105,1.0,"21,41"
300013921,793.01,FP,54.6616036,2459236.957286,2.388,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36"
260043723,217.01,FP,3.1385875,2460203.94664,3.541,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
374400599,1582.01,FP,1.8932775,2460649.11744,3.118,"18,25,52,58,85"
220396259,379.01,FP,0.91677,2458355.6259,1.337,"2,29"
284288080,889.01,FP,1.83485,2458469.90719,2.673,"6,7,8,9"
116608612,1649.01,FP,3.4557863,2460310.718475,2.164,"19,43,44,45,59,73"
458914949,1587.01,FP,12.5343031,2459924.681114,4.572,"18,19,58,59"
15827263,6645.01,FP,3.9525732,2460505.209665,2.378,"26,40,53,80"
74197917,4261.01,FP,1.5040804,2460015.834821,2.955,"8,9,35,36,62,63"
131581531,3347.01,FP,3.0591641,2459251.478562,4.25,"7,8,34"
71401634,4669.01,FP,0.2476684,2459169.548716,0.401,31
312259170,1529.01,FP,0.8229,2458764.94054,2.068,"17,18"
432422552,6207.01,FP,9.7712443,2459881.332399,3.956,57
370745311,1047.01,FP,0.62627,2458544.79061,0.666,"9,10,11"
69672493,5079.01,FP,1.4920726,2460257.096765,1.594,"43,44,71"
463681005,3060.01,FP,0.546539104815458,2460014.80407,1.61149787160463,"9,10,63,64"
306902029,5124.01,FP,1.0754572,2459549.901817,1.832,"43,44,45"
177722855,971.01,FP,2.3960724,2459225.430047,4.53,"7,33"
201233610,290.01,FP,21.05271,2459097.43463,4.91,"2,28,29"
309787037,1046.01,FP,1.3042553,2460177.867195,1.706,"8,9,10,35,36,37,61,62,63,64,68"
263203229,6741.01,FP,5.0061978,2460117.886705,3.521,"12,38,39,65,66"
128501004,1426.01,FP,0.78999,2458739.0012,1.153,16
444977814,6999.01,FP,11.3689753,2460328.262835,5.492,"20,47,74"
186000935,1304.01,FP,8.8735214,2460552.790682,4.059,"14,15,41,54,56,75,81,82"
133654092,975.01,FP,1.97353,2458493.1271,2.169,7
155986102,337.01,FP,6.87168,2458360.61731,3.16,2
23389848,2151.01,FP,15.64643,2459014.36854,7.75,26
130611752,2760.01,FP,0.4405893,2459963.18538,1.075,"6,7,8,33,61"
344416349,7220.01,FP,7.8365317,2460525.487115,2.271,"54,81"
15565627,1316.01,FP,3.80509,2458684.06072,3.347,"14,15"
270238522,1514.01,FP,1.36991,2458765.47636,4.156,"17,18"
435861696,3621.01,FP,5.6902814,2458779.819452,2.344,17
294315741,4985.01,FP,3.5678072,2459546.190637,2.968,"33,43,44,45"
435673126,7244.01,FP,11.5175506,2460510.057066,4.259,"14,41,54,81"
264303333,2250.01,FP,0.8153098,2460367.057256,1.373,"14,15,16,17,18,19,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,58,59,60,73,74,75"
188593930,320.01,FP,1.46503,2458354.27607,1.145,2
336456596,2028.01,FP,0.77871,2458739.62994,1.458,24
408549705,5189.01,FP,9.5064017,2459753.52285,3.258,"19,20,25,40,47,52,59"
250484865,895.01,FP,0.76189,2458468.75811,1.904,6
289125016,5924.01,FP,6.2043746,2459822.527363,5.957,55
341444900,6023.01,FP,9.0330414,2460419.861806,5.965,"16,17,56,57,76,77"
389371332,4346.01,FP,3.90771159427544,2458494.060524,9.52783635353654,"7,27,28,29,31,32,34,35"
285674856,1570.01,FP,1.74626,2458790.81038,3.88,18
139118482,3914.01,FP,6.7136512,2458946.965104,3.541,23
219467837,5621.01,FP,39.9753375,2459594.438445,6.088,"14,15,20,21,22,40,41,47,48"
418866096,7260.01,FP,6.6308943,2460557.305162,1.72,"55,82"
303055194,5804.01,FP,1.7615631,2459822.907614,1.171,55
120723776,3109.01,FP,2.8831285,2459327.889241,3.53,"10,36,37"
450327768,1788.01,FP,5.34326,2458875.04671,1.426,21
275248683,717.01,FP,0.53079,2458518.26617,1.238,8
61733521,2228.01,FP,3.36296,2458655.87771,2.594,"13,27"
408729765,4139.01,FP,4.6200781,2459026.64911,2.149,"18,19,25,26"
449951606,6279.01,FP,5.1681189,2460032.930262,3.736,"10,11,63"
131419878,720.01,FP,3.16043,2458494.08915,1.922,"7,8,34"
369861731,3306.01,FP,3.8780401,2459387.095741,2.757,"12,13,39"
49617263,2417.01,FP,4.83266,2459139.2966,2.308,"3,30"
428685938,4856.01,FP,14.4896397,2460022.855249,1.898,"36,63"
316606244,3579.01,FP,3.310636,2458762.172026,3.9,"15,16"
339250695,3725.01,FP,4.72622084522307,2460287.858395,3.23440440847707,"19,59,73"
99330090,3883.01,FP,7.0080817,2459443.719241,3.179,"15,21,22,41"
156678143,7519.01,FP,7.2585778872979505,2460650.887619,3.185265486163747,"19,59,86"
445822015,689.01,FP,1.66402,2458545.05695,3.397,9
89702406,4627.01,FP,23.143855131532,2459264.71217,5.76594665375997,"35,36,37,61,62,63"
80029842,4840.01,FP,2.3992876,2459279.306422,2.545,"7,9,34,35"
348135793,1578.01,FP,1.97741,2458791.58678,6.549,18
294090620,587.01,FP,8.0442389870715,2459968.122746,5.32893063058348,"8,34,35,61"
125894957,972.01,FP,2.67425,2458493.15026,3.779,7
449197624,4682.01,FP,6.7934811,2459187.795987,1.824,"5,32"
453289469,3467.01,FP,0.7799194,2458652.436812,1.543,"10,11,12"
1133072,566.01,FP,0.846542,2458517.531592,2.408837,8
389182138,1391.01,FP,2.7260173,2460610.162144,2.703,"16,17,57,77,84"
343442463,1387.01,FP,0.78381,2458739.5222,1.443,16
108939482,4217.01,FP,1.18703366694639,2459963.592775,2.7329028614651,"7,61"
162246865,1984.01,FP,0.5646193,2459331.916143,1.295,"10,36,37"
258871793,1843.01,FP,9.14691215941384,2458931.120722,4.61849703613773,"23,24,25,26"
202428245,5396.01,FP,32.1400505,2460321.827733,2.809,"15,16,21,22,23,41,48,50,75"
367333043,3938.01,FP,2.8778095,2458979.960331,2.824,"17,18,24"
298495970,2157.01,FP,8.4249043,2459764.110052,2.311,"25,26,53"
146208651,597.01,FP,6.519778102722013,2460735.958212,2.63,"8,9,35,36,62,63,89"
300810086,385.01,FP,0.6680065,2460192.472902,0.835,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30,31,32,33,34,35,36,38,39,61,62,63,64,65,66,67,68"
339636032,688.01,FP,6.8787507,2459986.414867,2.599,"3,6,7,8,9,13,30,33,34,35,36,61"
367099243,1365.01,FP,1.8286961,2460421.898853,3.37,"16,17,18,19,24,25,52,57,58,59,73,77"
243283955,7345.01,FP,8.407133,2460570.743707,1.272,"14,15,16,23,26,40,41,49,53,54,55,56,59,60,73,74,75,76,80,81,82,83"
260476837,935.01,FP,2.23294,2458327.85012,2.032,"1,2,3,4,5,6,7,8,9,10,11,12,13,28,29,30"
256349966,6343.01,FP,14.5877856,2459906.003673,3.517,"17,18,24,25,57,58"
393911494,2106.01,FP,0.633259258492003,2458899.861702,0.862201140572389,"22,23"
15682927,5886.01,FP,0.9655766,2459823.159717,1.224,"14,15,41,55"
5772442,979.01,FP,1.10578,2458492.50181,1.87,7
79395355,164.01,FP,7.31898,2458328.33733,3.771,1
239372503,4502.01,FP,0.8560277,2460366.918358,1.587,"41,55,56,75"
371673488,1497.01,FP,0.8165295,2460422.205821,2.294,"17,24,57,77"
169904935,1005.01,FP,4.5505945,2459985.156855,2.654,"7,34,61"
116257066,3728.01,FP,6.5019596,2459545.961039,3.078,"19,43,44,45"
411347315,7352.01,FP,4.0662367,2460582.155533,3.721,"56,83"
267867517,3608.01,FP,2.6816329,2458787.3585,2.695,"15,16,17"
354285962,6286.01,FP,5.6289226,2459907.595404,9.272,"18,24,25,52,57,58"
89535068,1983.01,FP,6.11109450729485,2459288.09218,4.25663178803618,"10,35,36"
237185205,1191.01,FP,15.7335693,2459441.423236,3.288,"14,26,40,41"
97735297,5107.01,FP,1.8354365,2459547.910111,1.633,"43,44,45"
291555748,1018.01,FP,4.95912,2458492.78078,2.509,"7,8,9"
308050066,679.01,FP,11.1755425,2460004.893282,5.482,"9,35,62"
272049972,1519.01,FP,1.0960111,2458981.242084,3.167,"17,18,24,57"
445254275,2029.01,FP,2.57134,2458767.19721,3.824,24
257052211,7350.01,FP,2.2175244,2460580.284648,2.462,"15,16,56,76,83"
437740083,6242.01,FP,5.6020298,2459879.464465,1.893,"17,57"
286561122,1658.01,FP,0.680343277777045,2459910.5579,2.06741640327177,"18,19,59"
444413256,3989.01,FP,4.0104917,2459905.714944,2.293,"17,18,24,58"
431585347,1543.01,FP,5.13664,2458766.20793,4.45,17
103865797,5695.01,FP,2.2232698,2459740.631465,0.648,51
54085154,662.01,FP,1.0014437,2460037.452461,1.28,"9,36,63"
230017325,1363.01,FP,9.6926509,2460649.216907,2.819,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,56,57,58,59,60,73,74,75,76,77,78,79,80,81,82,83,84,13368,56"
420803693,4134.01,FP,0.9135968,2459033.325227,1.247,"19,20,25,26"
86005116,6157.01,FP,0.4916402,2459852.547945,0.453,"55,56"
356235833,2111.01,FP,1.2680452,2460479.42095,1.027,"25,26,52,79"
415741431,1508.01,FP,2.1575124,2459878.866866,2.236,"16,17,24,57"
237808867,881.01,FP,0.56708,2458468.86467,1.253,6
242536549,1953.01,FP,0.6923563,2459359.132432,0.803,"11,38"
349373192,650.01,FP,0.76983,2458326.31528,2.774,"4,5,6"
36574157,2775.01,FP,3.7804749,2459210.630135,3.615,"6,33"
48276576,4263.01,FP,0.833497600316224,2459989.054751,1.45214400200392,"9,62"
153027658,914.01,FP,2.3374921,2458384.9247,2.279,"3,4,30,31"
398912927,3626.01,FP,19.8875338,2458766.790402,1.34,17
360286627,1042.01,FP,0.7580819680137397,2459281.337956,1.8184632298057368,"9,10,36,37,62"
382331352,1093.01,FP,11.47606,2458601.33791,6.083,"11,12"
224418572,5830.01,FP,2.8465928,2459791.235591,2.664,"26,40,53,54"
416624606,1359.01,FP,2.5152549,2459821.804188,2.386,"15,16,41,55"
134396419,600.01,FP,4.3652608,2459984.851254,1.976,"7,8,34,35,61"
278199349,922.01,FP,9.46516,2458418.21857,3.951,4
130191319,3379.01,FP,1.6117444,2459250.615192,1.524,"7,8,34"
341729521,997.01,FP,8.41348556875335,2459230.149086,3.55683340369076,"4,7,8,9,10,34"
353586703,6398.01,FP,3.0043128,2459961.599204,0.714,"20,60"
357457104,1330.01,FP,1.748054,2459852.148977,2.122,"15,16,55,56"
254629854,3482.01,FP,0.9714298,2459359.54722,1.251,12
265077027,961.01,FP,4.79586,2458496.16829,2.132,7
427279997,2034.01,FP,2.89453,2458768.72753,3.327,24
220435095,147.01,FP,3.42310017313899,2460185.36556,2.43775826059659,"13,27,28,29,30,32,33,34,35,36,37,38,39,62,63,64,65,67,68,69"
412961700,589.01,FP,2.51838455597415,2459230.346492,2.15962059671432,"8,34,61"
31656385,2360.01,FP,22.84518,2459073.99562,7.215,28
198616607,4116.01,FP,3.6311186,2459417.473162,2.416,"14,26,40"
373729723,5640.01,FP,13.0518467,2459645.758477,3.333,"23,49"
17005768,1460.01,FP,6.84249829503256,2458765.265116,3.30793782872049,"17,57"
279212407,2117.01,FP,28.6620782,2458971.41863,4.351,"18,24,25,52"
106114491,5876.01,FP,9.7216312,2459813.860054,3.272,"14,54,55"
320525204,1140.01,FP,13.7431084,2460637.861679,2.285,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,59,60,73,74,75,76,77,78,80,81,82,83,84,85,86"
378355116,2054.01,FP,3.5684459,2459875.429386,2.934,"17,18,24,57"
168871868,2442.01,FP,17.1217196,2459183.305376,6.507,"4,5,31,32"
126357909,4232.01,FP,1.2247985,2458513.957617,1.645,7
457939414,1990.01,FP,3.78995239619699,2459281.710853,5.52684011419759,"10,36"
429295277,1998.01,FP,1.10833,2458572.20786,2.288,10
383723559,7065.01,FP,2.6667526,2460530.686654,2.594,"14,26,41,53,54,74,80,81"
255851356,6542.01,FP,2.4018591,2460065.683162,3.471,"38,64"
303867090,3049.01,FP,1.3168344,2459359.446834,0.733,"9,10,11,36,37"
363761216,2047.01,FP,7.4072602,2460651.832302,3.019,"24,25,52,58,78,85,86"
305943739,4498.01,FP,5.3073459,2459441.270166,3.714,"14,40,41"
